Fecha,TIB,TIR,exp,cont
2012-01-01,,4.75,5.75,3.75
2012-01-02,4.80607257,4.75,5.75,3.75
2012-01-03,4.77583571,4.75,5.75,3.75
2012-01-04,4.77344935,4.75,5.75,3.75
2012-01-05,4.76958434,4.75,5.75,3.75
2012-01-06,4.76471076,4.75,5.75,3.75
2012-01-07,,4.75,5.75,3.75
2012-01-08,,4.75,5.75,3.75
2012-01-09,,4.75,5.75,3.75
2012-01-10,4.77072218,4.75,5.75,3.75
2012-01-11,4.76597178,4.75,5.75,3.75
2012-01-12,4.76358919,4.75,5.75,3.75
2012-01-13,4.76371146,4.75,5.75,3.75
2012-01-14,,4.75,5.75,3.75
2012-01-15,,4.75,5.75,3.75
2012-01-16,4.76023835,4.75,5.75,3.75
2012-01-17,4.76630212,4.75,5.75,3.75
2012-01-18,4.76933344,4.75,5.75,3.75
2012-01-19,4.75745348,4.75,5.75,3.75
2012-01-20,4.75929347,4.75,5.75,3.75
2012-01-21,,4.75,5.75,3.75
2012-01-22,,4.75,5.75,3.75
2012-01-23,4.75515686,4.75,5.75,3.75
2012-01-24,4.75271405,4.75,5.75,3.75
2012-01-25,4.74644419,4.75,5.75,3.75
2012-01-26,4.75046532,4.75,5.75,3.75
2012-01-27,4.75670888,4.75,5.75,3.75
2012-01-28,,4.75,5.75,3.75
2012-01-29,,4.75,5.75,3.75
2012-01-30,4.7574573,4.75,5.75,3.75
2012-01-31,5.00553432,5.0,6.0,4.0
2012-02-01,5.00711477,5.0,6.0,4.0
2012-02-02,5.00777895,5.0,6.0,4.0
2012-02-03,5.00773816,5.0,6.0,4.0
2012-02-04,,5.0,6.0,4.0
2012-02-05,,5.0,6.0,4.0
2012-02-06,4.99414589,5.0,6.0,4.0
2012-02-07,5.01120072,5.0,6.0,4.0
2012-02-08,5.00806605,5.0,6.0,4.0
2012-02-09,5.01177684,5.0,6.0,4.0
2012-02-10,5.0066153,5.0,6.0,4.0
2012-02-11,,5.0,6.0,4.0
2012-02-12,,5.0,6.0,4.0
2012-02-13,5.01197949,5.0,6.0,4.0
2012-02-14,5.00928143,5.0,6.0,4.0
2012-02-15,5.01572667,5.0,6.0,4.0
2012-02-16,5.00994031,5.0,6.0,4.0
2012-02-17,5.00979139,5.0,6.0,4.0
2012-02-18,,5.0,6.0,4.0
2012-02-19,,5.0,6.0,4.0
2012-02-20,5.00758873,5.0,6.0,4.0
2012-02-21,5.01270679,5.0,6.0,4.0
2012-02-22,5.00964415,5.0,6.0,4.0
2012-02-23,5.00760399,5.0,6.0,4.0
2012-02-24,5.01006997,5.0,6.0,4.0
2012-02-25,,5.0,6.0,4.0
2012-02-26,,5.0,6.0,4.0
2012-02-27,5.25347542,5.25,6.25,4.25
2012-02-28,5.25491855,5.25,6.25,4.25
2012-02-29,5.24272654,5.25,6.25,4.25
2012-03-01,5.23660244,5.25,6.25,4.25
2012-03-02,5.23387687,5.25,6.25,4.25
2012-03-03,,5.25,6.25,4.25
2012-03-04,,5.25,6.25,4.25
2012-03-05,5.23560683,5.25,6.25,4.25
2012-03-06,5.23621342,5.25,6.25,4.25
2012-03-07,5.23758271,5.25,6.25,4.25
2012-03-08,5.24011328,5.25,6.25,4.25
2012-03-09,5.24430639,5.25,6.25,4.25
2012-03-10,,5.25,6.25,4.25
2012-03-11,,5.25,6.25,4.25
2012-03-12,5.25017117,5.25,6.25,4.25
2012-03-13,5.25535393,5.25,6.25,4.25
2012-03-14,5.25117341,5.25,6.25,4.25
2012-03-15,5.25819308,5.25,6.25,4.25
2012-03-16,5.24962326,5.25,6.25,4.25
2012-03-17,,5.25,6.25,4.25
2012-03-18,,5.25,6.25,4.25
2012-03-19,,5.25,6.25,4.25
2012-03-20,5.25240467,5.25,6.25,4.25
2012-03-21,5.25472261,5.25,6.25,4.25
2012-03-22,5.25537785,5.25,6.25,4.25
2012-03-23,5.25411294,5.25,6.25,4.25
2012-03-24,,5.25,6.25,4.25
2012-03-25,,5.25,6.25,4.25
2012-03-26,5.25379309,5.25,6.25,4.25
2012-03-27,5.25314975,5.25,6.25,4.25
2012-03-28,5.25219774,5.25,6.25,4.25
2012-03-29,5.25352865,5.25,6.25,4.25
2012-03-30,5.2505756,5.25,6.25,4.25
2012-03-31,,5.25,6.25,4.25
2012-04-01,,5.25,6.25,4.25
2012-04-02,5.25141314,5.25,6.25,4.25
2012-04-03,5.25434653,5.25,6.25,4.25
2012-04-04,5.24897418,5.25,6.25,4.25
2012-04-05,,5.25,6.25,4.25
2012-04-06,,5.25,6.25,4.25
2012-04-07,,5.25,6.25,4.25
2012-04-08,,5.25,6.25,4.25
2012-04-09,5.24924717,5.25,6.25,4.25
2012-04-10,5.24973118,5.25,6.25,4.25
2012-04-11,5.24711342,5.25,6.25,4.25
2012-04-12,5.24349247,5.25,6.25,4.25
2012-04-13,5.24091836,5.25,6.25,4.25
2012-04-14,,5.25,6.25,4.25
2012-04-15,,5.25,6.25,4.25
2012-04-16,5.24976799,5.25,6.25,4.25
2012-04-17,5.25282274,5.25,6.25,4.25
2012-04-18,5.26258535,5.25,6.25,4.25
2012-04-19,5.25320711,5.25,6.25,4.25
2012-04-20,5.25180972,5.25,6.25,4.25
2012-04-21,,5.25,6.25,4.25
2012-04-22,,5.25,6.25,4.25
2012-04-23,5.24616922,5.25,6.25,4.25
2012-04-24,5.2529274,5.25,6.25,4.25
2012-04-25,5.25299376,5.25,6.25,4.25
2012-04-26,5.2624777,5.25,6.25,4.25
2012-04-27,5.25481314,5.25,6.25,4.25
2012-04-28,,5.25,6.25,4.25
2012-04-29,,5.25,6.25,4.25
2012-04-30,5.25297319,5.25,6.25,4.25
2012-05-01,,5.25,6.25,4.25
2012-05-02,5.25831061,5.25,6.25,4.25
2012-05-03,5.26020438,5.25,6.25,4.25
2012-05-04,5.25880276,5.25,6.25,4.25
2012-05-05,,5.25,6.25,4.25
2012-05-06,,5.25,6.25,4.25
2012-05-07,5.25624868,5.25,6.25,4.25
2012-05-08,5.24867904,5.25,6.25,4.25
2012-05-09,5.25788799,5.25,6.25,4.25
2012-05-10,5.26452718,5.25,6.25,4.25
2012-05-11,5.26954701,5.25,6.25,4.25
2012-05-12,,5.25,6.25,4.25
2012-05-13,,5.25,6.25,4.25
2012-05-14,5.26571121,5.25,6.25,4.25
2012-05-15,5.2554748,5.25,6.25,4.25
2012-05-16,5.26452861,5.25,6.25,4.25
2012-05-17,5.27769154,5.25,6.25,4.25
2012-05-18,5.26521606,5.25,6.25,4.25
2012-05-19,,5.25,6.25,4.25
2012-05-20,,5.25,6.25,4.25
2012-05-21,,5.25,6.25,4.25
2012-05-22,5.26556284,5.25,6.25,4.25
2012-05-23,5.27154202,5.25,6.25,4.25
2012-05-24,5.27229892,5.25,6.25,4.25
2012-05-25,5.27524312,5.25,6.25,4.25
2012-05-26,,5.25,6.25,4.25
2012-05-27,,5.25,6.25,4.25
2012-05-28,5.27245796,5.25,6.25,4.25
2012-05-29,5.26853905,5.25,6.25,4.25
2012-05-30,5.2804447,5.25,6.25,4.25
2012-05-31,5.27837609,5.25,6.25,4.25
2012-06-01,5.27596564,5.25,6.25,4.25
2012-06-02,,5.25,6.25,4.25
2012-06-03,,5.25,6.25,4.25
2012-06-04,5.27689941,5.25,6.25,4.25
2012-06-05,5.27608841,5.25,6.25,4.25
2012-06-06,5.28565506,5.25,6.25,4.25
2012-06-07,5.28512066,5.25,6.25,4.25
2012-06-08,5.31220016,5.25,6.25,4.25
2012-06-09,,5.25,6.25,4.25
2012-06-10,,5.25,6.25,4.25
2012-06-11,,5.25,6.25,4.25
2012-06-12,5.28360875,5.25,6.25,4.25
2012-06-13,5.31442202,5.25,6.25,4.25
2012-06-14,5.30702033,5.25,6.25,4.25
2012-06-15,5.29545624,5.25,6.25,4.25
2012-06-16,,5.25,6.25,4.25
2012-06-17,,5.25,6.25,4.25
2012-06-18,,5.25,6.25,4.25
2012-06-19,5.3125901,5.25,6.25,4.25
2012-06-20,5.31820134,5.25,6.25,4.25
2012-06-21,5.3068362,5.25,6.25,4.25
2012-06-22,5.31769534,5.25,6.25,4.25
2012-06-23,,5.25,6.25,4.25
2012-06-24,,5.25,6.25,4.25
2012-06-25,5.30970911,5.25,6.25,4.25
2012-06-26,5.31395971,5.25,6.25,4.25
2012-06-27,5.32284622,5.25,6.25,4.25
2012-06-28,5.2875161,5.25,6.25,4.25
2012-06-29,5.30731621,5.25,6.25,4.25
2012-06-30,,5.25,6.25,4.25
2012-07-01,,5.25,6.25,4.25
2012-07-02,,5.25,6.25,4.25
2012-07-03,5.31328267,5.25,6.25,4.25
2012-07-04,5.32009512,5.25,6.25,4.25
2012-07-05,5.31279019,5.25,6.25,4.25
2012-07-06,5.34501938,5.25,6.25,4.25
2012-07-07,,5.25,6.25,4.25
2012-07-08,,5.25,6.25,4.25
2012-07-09,5.35771376,5.25,6.25,4.25
2012-07-10,5.30801506,5.25,6.25,4.25
2012-07-11,5.36922431,5.25,6.25,4.25
2012-07-12,5.38620147,5.25,6.25,4.25
2012-07-13,5.38835256,5.25,6.25,4.25
2012-07-14,,5.25,6.25,4.25
2012-07-15,,5.25,6.25,4.25
2012-07-16,5.37317013,5.25,6.25,4.25
2012-07-17,5.33090275,5.25,6.25,4.25
2012-07-18,5.36254489,5.25,6.25,4.25
2012-07-19,5.37321252,5.25,6.25,4.25
2012-07-20,,5.25,6.25,4.25
2012-07-21,,5.25,6.25,4.25
2012-07-22,,5.25,6.25,4.25
2012-07-23,5.36781837,5.25,6.25,4.25
2012-07-24,5.37440312,5.25,6.25,4.25
2012-07-25,5.38200337,5.25,6.25,4.25
2012-07-26,5.39948023,5.25,6.25,4.25
2012-07-27,5.41906165,5.25,6.25,4.25
2012-07-28,,5.25,6.25,4.25
2012-07-29,,5.25,6.25,4.25
2012-07-30,5.29556406,5.0,6.0,4.0
2012-07-31,5.24593461,5.0,6.0,4.0
2012-08-01,5.2086959,5.0,6.0,4.0
2012-08-02,5.24895149,5.0,6.0,4.0
2012-08-03,5.27117608,5.0,6.0,4.0
2012-08-04,,5.0,6.0,4.0
2012-08-05,,5.0,6.0,4.0
2012-08-06,5.25320492,5.0,6.0,4.0
2012-08-07,,5.0,6.0,4.0
2012-08-08,5.26464633,5.0,6.0,4.0
2012-08-09,5.28243544,5.0,6.0,4.0
2012-08-10,5.26249187,5.0,6.0,4.0
2012-08-11,,5.0,6.0,4.0
2012-08-12,,5.0,6.0,4.0
2012-08-13,5.2641918,5.0,6.0,4.0
2012-08-14,5.23112942,5.0,6.0,4.0
2012-08-15,5.25200348,5.0,6.0,4.0
2012-08-16,5.17652574,5.0,6.0,4.0
2012-08-17,5.14990825,5.0,6.0,4.0
2012-08-18,,5.0,6.0,4.0
2012-08-19,,5.0,6.0,4.0
2012-08-20,,5.0,6.0,4.0
2012-08-21,5.13359897,5.0,6.0,4.0
2012-08-22,5.14103553,5.0,6.0,4.0
2012-08-23,5.12891132,5.0,6.0,4.0
2012-08-24,5.1099365,5.0,6.0,4.0
2012-08-25,,5.0,6.0,4.0
2012-08-26,,5.0,6.0,4.0
2012-08-27,4.92856952,4.75,5.75,3.75
2012-08-28,4.87129946,4.75,5.75,3.75
2012-08-29,4.85907235,4.75,5.75,3.75
2012-08-30,4.82094778,4.75,5.75,3.75
2012-08-31,4.79396621,4.75,5.75,3.75
2012-09-01,,4.75,5.75,3.75
2012-09-02,,4.75,5.75,3.75
2012-09-03,4.78028613,4.75,5.75,3.75
2012-09-04,4.78090303,4.75,5.75,3.75
2012-09-05,4.78818796,4.75,5.75,3.75
2012-09-06,4.76727948,4.75,5.75,3.75
2012-09-07,4.78418674,4.75,5.75,3.75
2012-09-08,,4.75,5.75,3.75
2012-09-09,,4.75,5.75,3.75
2012-09-10,4.81875512,4.75,5.75,3.75
2012-09-11,4.78420637,4.75,5.75,3.75
2012-09-12,4.78557521,4.75,5.75,3.75
2012-09-13,4.78109198,4.75,5.75,3.75
2012-09-14,4.76916614,4.75,5.75,3.75
2012-09-15,,4.75,5.75,3.75
2012-09-16,,4.75,5.75,3.75
2012-09-17,4.76902966,4.75,5.75,3.75
2012-09-18,4.75615604,4.75,5.75,3.75
2012-09-19,4.76943165,4.75,5.75,3.75
2012-09-20,4.79795418,4.75,5.75,3.75
2012-09-21,4.79083154,4.75,5.75,3.75
2012-09-22,,4.75,5.75,3.75
2012-09-23,,4.75,5.75,3.75
2012-09-24,4.80322546,4.75,5.75,3.75
2012-09-25,4.78453537,4.75,5.75,3.75
2012-09-26,4.78254296,4.75,5.75,3.75
2012-09-27,4.7746259,4.75,5.75,3.75
2012-09-28,4.7752591,4.75,5.75,3.75
2012-09-29,,4.75,5.75,3.75
2012-09-30,,4.75,5.75,3.75
2012-10-01,4.7848309,4.75,5.75,3.75
2012-10-02,4.76123204,4.75,5.75,3.75
2012-10-03,4.76667971,4.75,5.75,3.75
2012-10-04,4.77354355,4.75,5.75,3.75
2012-10-05,4.7718048,4.75,5.75,3.75
2012-10-06,,4.75,5.75,3.75
2012-10-07,,4.75,5.75,3.75
2012-10-08,4.78069679,4.75,5.75,3.75
2012-10-09,4.774614,4.75,5.75,3.75
2012-10-10,4.78194937,4.75,5.75,3.75
2012-10-11,4.77495912,4.75,5.75,3.75
2012-10-12,4.7755082,4.75,5.75,3.75
2012-10-13,,4.75,5.75,3.75
2012-10-14,,4.75,5.75,3.75
2012-10-15,,4.75,5.75,3.75
2012-10-16,4.77694348,4.75,5.75,3.75
2012-10-17,4.78125001,4.75,5.75,3.75
2012-10-18,4.78774692,4.75,5.75,3.75
2012-10-19,4.80331734,4.75,5.75,3.75
2012-10-20,,4.75,5.75,3.75
2012-10-21,,4.75,5.75,3.75
2012-10-22,4.79465737,4.75,5.75,3.75
2012-10-23,4.8004557,4.75,5.75,3.75
2012-10-24,4.78500826,4.75,5.75,3.75
2012-10-25,4.77392023,4.75,5.75,3.75
2012-10-26,4.75814476,4.75,5.75,3.75
2012-10-27,,4.75,5.75,3.75
2012-10-28,,4.75,5.75,3.75
2012-10-29,4.75299362,4.75,5.75,3.75
2012-10-30,4.74871443,4.75,5.75,3.75
2012-10-31,4.74115552,4.75,5.75,3.75
2012-11-01,4.7420516,4.75,5.75,3.75
2012-11-02,4.75953033,4.75,5.75,3.75
2012-11-03,,4.75,5.75,3.75
2012-11-04,,4.75,5.75,3.75
2012-11-05,,4.75,5.75,3.75
2012-11-06,4.75617009,4.75,5.75,3.75
2012-11-07,4.75689734,4.75,5.75,3.75
2012-11-08,4.7435082,4.75,5.75,3.75
2012-11-09,4.74295881,4.75,5.75,3.75
2012-11-10,,4.75,5.75,3.75
2012-11-11,,4.75,5.75,3.75
2012-11-12,,4.75,5.75,3.75
2012-11-13,4.72875033,4.75,5.75,3.75
2012-11-14,4.72775415,4.75,5.75,3.75
2012-11-15,4.72760485,4.75,5.75,3.75
2012-11-16,4.74245417,4.75,5.75,3.75
2012-11-17,,4.75,5.75,3.75
2012-11-18,,4.75,5.75,3.75
2012-11-19,4.74877695,4.75,5.75,3.75
2012-11-20,4.75448672,4.75,5.75,3.75
2012-11-21,4.7483153,4.75,5.75,3.75
2012-11-22,4.74994026,4.75,5.75,3.75
2012-11-23,4.749743,4.75,5.75,3.75
2012-11-24,,4.75,5.75,3.75
2012-11-25,,4.75,5.75,3.75
2012-11-26,4.50855206,4.5,5.5,3.5
2012-11-27,4.51114044,4.5,5.5,3.5
2012-11-28,4.51078872,4.5,5.5,3.5
2012-11-29,4.50924001,4.5,5.5,3.5
2012-11-30,4.50109835,4.5,5.5,3.5
2012-12-01,,4.5,5.5,3.5
2012-12-02,,4.5,5.5,3.5
2012-12-03,4.52194687,4.5,5.5,3.5
2012-12-04,4.52025199,4.5,5.5,3.5
2012-12-05,4.52032647,4.5,5.5,3.5
2012-12-06,4.50552108,4.5,5.5,3.5
2012-12-07,4.52992219,4.5,5.5,3.5
2012-12-08,,4.5,5.5,3.5
2012-12-09,,4.5,5.5,3.5
2012-12-10,4.53164331,4.5,5.5,3.5
2012-12-11,4.52984098,4.5,5.5,3.5
2012-12-12,4.53541685,4.5,5.5,3.5
2012-12-13,4.54387457,4.5,5.5,3.5
2012-12-14,4.53513626,4.5,5.5,3.5
2012-12-15,,4.5,5.5,3.5
2012-12-16,,4.5,5.5,3.5
2012-12-17,4.53223157,4.5,5.5,3.5
2012-12-18,4.53398781,4.5,5.5,3.5
2012-12-19,4.5354486,4.5,5.5,3.5
2012-12-20,4.53543005,4.5,5.5,3.5
2012-12-21,4.53385756,4.5,5.5,3.5
2012-12-22,,4.5,5.5,3.5
2012-12-23,,4.5,5.5,3.5
2012-12-24,4.34170058,4.25,5.25,3.25
2012-12-25,,4.25,5.25,3.25
2012-12-26,4.2676606,4.25,5.25,3.25
2012-12-27,4.26833676,4.25,5.25,3.25
2012-12-28,,4.25,5.25,3.25
2012-12-29,,4.25,5.25,3.25
2012-12-30,,4.25,5.25,3.25
2012-12-31,,4.25,5.25,3.25
2013-01-01,,4.25,5.25,3.25
2013-01-02,4.23761863,4.25,5.25,3.25
2013-01-03,4.24128931,4.25,5.25,3.25
2013-01-04,4.22271158,4.25,5.25,3.25
2013-01-05,,4.25,5.25,3.25
2013-01-06,,4.25,5.25,3.25
2013-01-07,,4.25,5.25,3.25
2013-01-08,4.22056005,4.25,5.25,3.25
2013-01-09,4.22057941,4.25,5.25,3.25
2013-01-10,4.2281824,4.25,5.25,3.25
2013-01-11,4.21664547,4.25,5.25,3.25
2013-01-12,,4.25,5.25,3.25
2013-01-13,,4.25,5.25,3.25
2013-01-14,4.22609189,4.25,5.25,3.25
2013-01-15,4.20585583,4.25,5.25,3.25
2013-01-16,4.21208381,4.25,5.25,3.25
2013-01-17,4.23774487,4.25,5.25,3.25
2013-01-18,4.22339986,4.25,5.25,3.25
2013-01-19,,4.25,5.25,3.25
2013-01-20,,4.25,5.25,3.25
2013-01-21,4.23040536,4.25,5.25,3.25
2013-01-22,4.21669901,4.25,5.25,3.25
2013-01-23,4.23485923,4.25,5.25,3.25
2013-01-24,4.23386444,4.25,5.25,3.25
2013-01-25,4.2083776,4.25,5.25,3.25
2013-01-26,,4.25,5.25,3.25
2013-01-27,,4.25,5.25,3.25
2013-01-28,4.23323893,4.25,5.25,3.25
2013-01-29,4.0336563,4.0,5.0,3.0
2013-01-30,4.01233056,4.0,5.0,3.0
2013-01-31,3.99126786,4.0,5.0,3.0
2013-02-01,3.97580757,4.0,5.0,3.0
2013-02-02,,4.0,5.0,3.0
2013-02-03,,4.0,5.0,3.0
2013-02-04,3.99911439,4.0,5.0,3.0
2013-02-05,4.06225246,4.0,5.0,3.0
2013-02-06,4.02359246,4.0,5.0,3.0
2013-02-07,4.0161559,4.0,5.0,3.0
2013-02-08,4.01140746,4.0,5.0,3.0
2013-02-09,,4.0,5.0,3.0
2013-02-10,,4.0,5.0,3.0
2013-02-11,4.02453852,4.0,5.0,3.0
2013-02-12,4.02121136,4.0,5.0,3.0
2013-02-13,4.02083788,4.0,5.0,3.0
2013-02-14,3.99741676,4.0,5.0,3.0
2013-02-15,3.99091249,4.0,5.0,3.0
2013-02-16,,4.0,5.0,3.0
2013-02-17,,4.0,5.0,3.0
2013-02-18,4.00182645,4.0,5.0,3.0
2013-02-19,3.98912472,4.0,5.0,3.0
2013-02-20,3.98957439,4.0,5.0,3.0
2013-02-21,3.99927819,4.0,5.0,3.0
2013-02-22,4.00197569,4.0,5.0,3.0
2013-02-23,,4.0,5.0,3.0
2013-02-24,,4.0,5.0,3.0
2013-02-25,3.87626413,3.75,4.75,2.75
2013-02-26,3.75905127,3.75,4.75,2.75
2013-02-27,3.75397837,3.75,4.75,2.75
2013-02-28,3.75085647,3.75,4.75,2.75
2013-03-01,3.75991676,3.75,4.75,2.75
2013-03-02,,3.75,4.75,2.75
2013-03-03,,3.75,4.75,2.75
2013-03-04,3.75095669,3.75,4.75,2.75
2013-03-05,3.74816171,3.75,4.75,2.75
2013-03-06,3.75450935,3.75,4.75,2.75
2013-03-07,3.76327579,3.75,4.75,2.75
2013-03-08,3.75741295,3.75,4.75,2.75
2013-03-09,,3.75,4.75,2.75
2013-03-10,,3.75,4.75,2.75
2013-03-11,3.76244025,3.75,4.75,2.75
2013-03-12,3.74502936,3.75,4.75,2.75
2013-03-13,3.7431954,3.75,4.75,2.75
2013-03-14,3.75611238,3.75,4.75,2.75
2013-03-15,3.7525305,3.75,4.75,2.75
2013-03-16,,3.75,4.75,2.75
2013-03-17,,3.75,4.75,2.75
2013-03-18,3.74794336,3.75,4.75,2.75
2013-03-19,3.74327142,3.75,4.75,2.75
2013-03-20,3.7345542,3.75,4.75,2.75
2013-03-21,3.71960851,3.75,4.75,2.75
2013-03-22,3.70532217,3.75,4.75,2.75
2013-03-23,,3.75,4.75,2.75
2013-03-24,,3.75,4.75,2.75
2013-03-25,,3.75,4.75,2.75
2013-03-26,3.22996057,3.25,4.25,2.25
2013-03-27,3.21575464,3.25,4.25,2.25
2013-03-28,,3.25,4.25,2.25
2013-03-29,,3.25,4.25,2.25
2013-03-30,,3.25,4.25,2.25
2013-03-31,,3.25,4.25,2.25
2013-04-01,3.19283931,3.25,4.25,2.25
2013-04-02,3.16735809,3.25,4.25,2.25
2013-04-03,3.15700378,3.25,4.25,2.25
2013-04-04,3.1434508,3.25,4.25,2.25
2013-04-05,3.14986371,3.25,4.25,2.25
2013-04-06,,3.25,4.25,2.25
2013-04-07,,3.25,4.25,2.25
2013-04-08,3.14718856,3.25,4.25,2.25
2013-04-09,3.14497377,3.25,4.25,2.25
2013-04-10,3.14337575,3.25,4.25,2.25
2013-04-11,3.14024146,3.25,4.25,2.25
2013-04-12,3.13013139,3.25,4.25,2.25
2013-04-13,,3.25,4.25,2.25
2013-04-14,,3.25,4.25,2.25
2013-04-15,3.1400013,3.25,4.25,2.25
2013-04-16,3.16782439,3.25,4.25,2.25
2013-04-17,3.17560352,3.25,4.25,2.25
2013-04-18,3.17963958,3.25,4.25,2.25
2013-04-19,3.17519348,3.25,4.25,2.25
2013-04-20,,3.25,4.25,2.25
2013-04-21,,3.25,4.25,2.25
2013-04-22,3.183071,3.25,4.25,2.25
2013-04-23,3.16464049,3.25,4.25,2.25
2013-04-24,3.16016352,3.25,4.25,2.25
2013-04-25,3.14466279,3.25,4.25,2.25
2013-04-26,3.13740947,3.25,4.25,2.25
2013-04-27,,3.25,4.25,2.25
2013-04-28,,3.25,4.25,2.25
2013-04-29,3.09331011,3.25,4.25,2.25
2013-04-30,3.11594745,3.25,4.25,2.25
2013-05-01,,3.25,4.25,2.25
2013-05-02,3.12951053,3.25,4.25,2.25
2013-05-03,3.13694529,3.25,4.25,2.25
2013-05-04,,3.25,4.25,2.25
2013-05-05,,3.25,4.25,2.25
2013-05-06,3.11640756,3.25,4.25,2.25
2013-05-07,3.15205125,3.25,4.25,2.25
2013-05-08,3.17860977,3.25,4.25,2.25
2013-05-09,3.21983005,3.25,4.25,2.25
2013-05-10,3.26390838,3.25,4.25,2.25
2013-05-11,,3.25,4.25,2.25
2013-05-12,,3.25,4.25,2.25
2013-05-13,,3.25,4.25,2.25
2013-05-14,3.20195709,3.25,4.25,2.25
2013-05-15,3.1950068,3.25,4.25,2.25
2013-05-16,3.20399332,3.25,4.25,2.25
2013-05-17,3.21020945,3.25,4.25,2.25
2013-05-18,,3.25,4.25,2.25
2013-05-19,,3.25,4.25,2.25
2013-05-20,3.21439403,3.25,4.25,2.25
2013-05-21,3.22605868,3.25,4.25,2.25
2013-05-22,3.22469702,3.25,4.25,2.25
2013-05-23,3.22786887,3.25,4.25,2.25
2013-05-24,3.22416256,3.25,4.25,2.25
2013-05-25,,3.25,4.25,2.25
2013-05-26,,3.25,4.25,2.25
2013-05-27,3.22126825,3.25,4.25,2.25
2013-05-28,3.19537187,3.25,4.25,2.25
2013-05-29,3.19398649,3.25,4.25,2.25
2013-05-30,3.19010201,3.25,4.25,2.25
2013-05-31,3.18740217,3.25,4.25,2.25
2013-06-01,,3.25,4.25,2.25
2013-06-02,,3.25,4.25,2.25
2013-06-03,,3.25,4.25,2.25
2013-06-04,3.18335013,3.25,4.25,2.25
2013-06-05,3.18344211,3.25,4.25,2.25
2013-06-06,3.18018915,3.25,4.25,2.25
2013-06-07,3.18118235,3.25,4.25,2.25
2013-06-08,,3.25,4.25,2.25
2013-06-09,,3.25,4.25,2.25
2013-06-10,,3.25,4.25,2.25
2013-06-11,3.16334827,3.25,4.25,2.25
2013-06-12,3.1749706,3.25,4.25,2.25
2013-06-13,3.18108537,3.25,4.25,2.25
2013-06-14,3.18437767,3.25,4.25,2.25
2013-06-15,,3.25,4.25,2.25
2013-06-16,,3.25,4.25,2.25
2013-06-17,3.18505313,3.25,4.25,2.25
2013-06-18,3.17622986,3.25,4.25,2.25
2013-06-19,3.16426334,3.25,4.25,2.25
2013-06-20,3.15577014,3.25,4.25,2.25
2013-06-21,3.14729618,3.25,4.25,2.25
2013-06-22,,3.25,4.25,2.25
2013-06-23,,3.25,4.25,2.25
2013-06-24,3.13492847,3.25,4.25,2.25
2013-06-25,3.13163358,3.25,4.25,2.25
2013-06-26,3.14316178,3.25,4.25,2.25
2013-06-27,3.16100421,3.25,4.25,2.25
2013-06-28,3.1729697,3.25,4.25,2.25
2013-06-29,,3.25,4.25,2.25
2013-06-30,,3.25,4.25,2.25
2013-07-01,,3.25,4.25,2.25
2013-07-02,3.17636709,3.25,4.25,2.25
2013-07-03,3.17268886,3.25,4.25,2.25
2013-07-04,3.16426767,3.25,4.25,2.25
2013-07-05,3.15630238,3.25,4.25,2.25
2013-07-06,,3.25,4.25,2.25
2013-07-07,,3.25,4.25,2.25
2013-07-08,3.16426268,3.25,4.25,2.25
2013-07-09,3.16458811,3.25,4.25,2.25
2013-07-10,3.16253642,3.25,4.25,2.25
2013-07-11,3.17748394,3.25,4.25,2.25
2013-07-12,3.17202676,3.25,4.25,2.25
2013-07-13,,3.25,4.25,2.25
2013-07-14,,3.25,4.25,2.25
2013-07-15,3.16190324,3.25,4.25,2.25
2013-07-16,3.15657012,3.25,4.25,2.25
2013-07-17,3.1755543,3.25,4.25,2.25
2013-07-18,3.18688404,3.25,4.25,2.25
2013-07-19,3.23766916,3.25,4.25,2.25
2013-07-20,,3.25,4.25,2.25
